User_ID,User_Country,User_Age_Group,Gender,Travel_Companion,Location_Type,Preferred_Activities
User 9883,United Kingdom,26-35,Male,Solo,"['Historic Sites', 'Religious Sites']","['Photography', 'Cultural Tours', 'Boat Tours', 'Cultural Exploration']"
User 9884,New Zealand,36-50,Male,Couple,"['Religious Sites', 'Zoological Gardens']","['Wildlife Spotting', 'Historical Exploration', 'Nature Walks']"
User 9885,"Iran, Islamic Republic of",26-35,Female,Friends,"['Religious Sites', 'Historic Sites', 'Bodies of Water']","['Yoga', 'Nature Walks', 'Photography']"
User 9886,South Africa,51+,Male,Solo,"['Religious Sites', 'Farms']","['Worship', 'Sightseeing', 'Wildlife Safaris']"
User 9887,United States,51+,Female,Solo,"['Waterfalls', 'Historic Sites', 'Religious Sites']","['Meditation', 'Relaxation', 'Educational Tours', 'Sightseeing']"
User 9888,India,51+,Female,Friends,"['Farms', 'Religious Sites', 'Beaches']","['Nature Walks', 'Worship', 'Cultural Exploration']"
User 9889,Japan,18-25,Female,Couple,"['Nature & Wildlife Areas', 'Farms', 'Religious Sites']","['Snorkeling', 'Sunbathing', 'Beach Hopping']"
User 9890,United States,18-25,Female,Solo,"['Waterfalls', 'Historic Sites', 'Religious Sites']","['Hiking', 'Photography', 'Beach Hopping', 'Snorkeling']"
User 9891,China,36-50,Male,Solo,"['Zoological Gardens', 'Religious Sites', 'Beaches']","['Wildlife Safaris', 'Hiking', 'Educational Tours']"
User 9892,United States,18-25,Female,Solo,"['Gardens', 'Religious Sites']","['Hiking', 'Photography', 'Beach Hopping']"
User 9893,Canada,26-35,Male,Family,"['Waterfalls', 'Religious Sites']","['Hiking', 'Sightseeing', 'Cultural Tours']"
User 9894,India,36-50,Male,Couple,"['Waterfalls', 'Farms', 'Religious Sites']","['Fishing', 'Wildlife Safaris', 'Hiking', 'Nature Walks']"
User 9895,Australia,51+,Female,Couple,"['Farms', 'Religious Sites']","['Relaxation', 'Wildlife Spotting', 'Cultural Activities']"
User 9896,United Kingdom,26-35,Female,Family,"['Waterfalls', 'Farms', 'Religious Sites']","['Nature Walks', 'Yoga', 'Photography']"
User 9897,United Kingdom,36-50,Male,Solo,"['Historic Sites', 'Religious Sites', 'Beaches']","['Hiking', 'Fishing', 'Photography', 'Educational Tours']"
User 9898,United Arab Emirates,18-25,Male,Couple,"['Waterfalls', 'Religious Sites']","['Hiking', 'Surfing', 'Boat Tours']"
User 9899,Pakistan,36-50,Male,Friends,"['Nature & Wildlife Areas', 'Religious Sites']","['Bird Watching', 'Hiking', 'Boating', 'Walking Trails']"
User 9900,Sri Lanka,26-35,Female,Friends,"['Museums', 'Religious Sites']","['Snorkeling', 'Nature Walks', 'Hiking', 'Meditation']"
User 5086,Canada,51+,Female,Solo,"['Gardens', 'Religious Sites']","['Bird Watching', 'Meditation', 'Sightseeing']"
User 9901,India,26-35,Male,Friends,"['National Parks', 'Religious Sites']","['Boat Tours', 'Snorkeling', 'Sightseeing']"
User 9902,Australia,26-35,Female,Solo,"['Religious Sites', 'Bodies of Water']","['Guided Tours', 'Photography', 'Yoga']"
User 9903,Australia,18-25,Male,Family,"['Farms', 'Religious Sites']","['Hiking', 'Rafting', 'Surfing', 'Sightseeing']"
User 1209,United Kingdom,26-35,Female,Couple,"['Historic Sites', 'Beaches', 'Museums', 'Nature & Wildlife Areas', 'Gardens', 'Religious Sites']","['Beach Hopping', 'Sunbathing', 'Photography', 'Yoga']"
User 9904,Singapore,18-25,Female,Couple,"['Gardens', 'Religious Sites', 'Bodies of Water']","['Photography', 'Nature Walks', 'Yoga', 'Beach Hopping']"
User 1446,India,51+,Female,Solo,"['Religious Sites', 'Beaches']","['Meditation', 'Relaxation', 'Bird Watching', 'Photography']"
User 9905,India,51+,Male,Couple,"['Religious Sites', 'Beaches']","['Meditation', 'Wildlife Spotting', 'Gardens', 'Worship']"
User 9906,United Kingdom,26-35,Female,Couple,"['Waterfalls', 'Religious Sites']","['Yoga', 'Nature Walks', 'Photography', 'Beach Hopping']"
User 9907,South Africa,51+,Male,Friends,"['National Parks', 'Historic Sites', 'Religious Sites']","['Nature Walks', 'Meditation', 'Cultural Exploration', 'Worship']"
User 9908,India,26-35,Male,Friends,"['Nature & Wildlife Areas', 'Religious Sites']","['Cultural Tours', 'Snorkeling', 'Boat Tours']"
User 9909,United Kingdom,26-35,Male,Friends,"['Farms', 'Religious Sites']","['Cultural Tours', 'Snorkeling', 'Sightseeing']"
User 9910,Singapore,26-35,Male,Couple,"['Religious Sites', 'Beaches']","['Sunbathing', 'Cultural Tours', 'Sightseeing', 'Boat Tours']"
User 9911,United Kingdom,51+,Male,Family,"['Nature & Wildlife Areas', 'Gardens', 'Religious Sites']","['Wildlife Safaris', 'Meditation', 'Historical Exploration']"
User 9912,Netherlands,51+,Male,Family,"['Historic Sites', 'Religious Sites', 'Bodies of Water']","['Wildlife Safaris', 'Walking Trails', 'Meditation']"
User 9913,India,18-25,Female,Solo,"['Gardens', 'Religious Sites', 'Beaches']","['Yoga', 'Hiking', 'Photography']"
User 9914,Finland,51+,Male,Friends,"['National Parks', 'Religious Sites']","['Nature Walks', 'Meditation', 'Gardens']"
User 9915,United Kingdom,26-35,Female,Friends,"['Farms', 'Religious Sites']","['Photography', 'Hiking', 'Nature Walks', 'Snorkeling']"
User 9916,India,18-25,Male,Couple,"['Farms', 'National Parks', 'Religious Sites']","['Surfing', 'Boat Tours', 'Rafting', 'Hiking']"
User 9917,Canada,36-50,Female,Couple,"['National Parks', 'Religious Sites']","['Tea Plucking', 'Nature Walks', 'Wildlife Spotting']"
User 9918,Australia,36-50,Male,Solo,"['Farms', 'Gardens', 'Religious Sites']","['Photography', 'Hiking', 'Wildlife Safaris', 'Historical Exploration']"
User 9919,Qatar,18-25,Male,Solo,"['Historic Sites', 'Religious Sites', 'Zoological Gardens']","['Snorkeling', 'Yoga', 'Boat Tours']"
User 9920,India,51+,Female,Friends,"['Historic Sites', 'Religious Sites']","['Worship', 'Cultural Exploration', 'Gardens', 'Relaxation']"
User 9921,United States,36-50,Female,Couple,"['National Parks', 'Religious Sites']","['Wildlife Spotting', 'Farm Tours', 'Nature Walks', 'Cultural Tours']"
User 9922,Türkiye,18-25,Male,Couple,"['Nature & Wildlife Areas', 'Religious Sites']","['Sunbathing', 'Yoga', 'Relaxation']"
User 9923,United States,51+,Male,Solo,"['Religious Sites', 'Bodies of Water']","['Worship', 'Sightseeing', 'Meditation']"
User 9924,United Kingdom,36-50,Female,Solo,"['Gardens', 'Religious Sites', 'Zoological Gardens']","['Educational Tours', 'Farm Tours', 'Photography', 'Tea Plucking']"
User 9925,India,36-50,Male,Friends,"['Religious Sites', 'Beaches']","['Fishing', 'Walking Trails', 'Bird Watching', 'Wildlife Safaris']"
User 9926,United Kingdom,36-50,Female,Solo,"['Waterfalls', 'Farms', 'Religious Sites']","['Worship', 'Cultural Tours', 'Photography']"
User 9927,Philippines,18-25,Male,Friends,"['Museums', 'Religious Sites']","['Boat Tours', 'Surfing', 'Jet Skiing']"
User 9928,United States,51+,Male,Family,"['Farms', 'Religious Sites']","['Worship', 'Wildlife Safaris', 'Gardens']"
User 9929,United States,18-25,Female,Couple,"['Farms', 'Historic Sites', 'Religious Sites']","['Photography', 'Beach Hopping', 'Snorkeling', 'Relaxation']"
User 9930,Germany,18-25,Female,Couple,"['Nature & Wildlife Areas', 'Religious Sites']","['Photography', 'Beach Hopping', 'Nature Walks', 'Sunbathing']"
User 9931,India,36-50,Male,Couple,"['Religious Sites', 'Bodies of Water']","['Wildlife Spotting', 'Wildlife Safaris', 'Fishing', 'Nature Walks']"
User 9932,India,18-25,Male,Family,"['Religious Sites', 'Gardens', 'Museums']","['Snorkeling', 'Rafting', 'Surfing', 'Sightseeing']"
User 9933,India,18-25,Male,Family,"['Farms', 'Religious Sites', 'Bodies of Water']","['Snorkeling', 'Rafting', 'Sightseeing', 'Hiking']"
User 9934,India,36-50,Female,Family,"['Nature & Wildlife Areas', 'National Parks', 'Religious Sites']","['Tea Plucking', 'Factory Tours', 'Cultural Tours', 'Historical Exploration']"
User 9935,Australia,26-35,Male,Friends,"['Religious Sites', 'Zoological Gardens']","['Boat Tours', 'Sightseeing', 'Hiking', 'Cultural Tours']"
User 9936,United States,51+,Female,Friends,"['Gardens', 'Religious Sites', 'Beaches']","['Meditation', 'Bird Watching', 'Relaxation', 'Gardens']"
User 9937,Botswana,36-50,Male,Couple,"['Religious Sites', 'Historic Sites', 'Farms']","['Fishing', 'Nature Walks', 'Hiking']"
User 9938,Türkiye,36-50,Male,Friends,"['Zoological Gardens', 'Religious Sites', 'Beaches']","['Bird Watching', 'Boating', 'Fishing']"
User 9939,India,51+,Female,Friends,"['Zoological Gardens', 'Religious Sites', 'Bodies of Water']","['Nature Walks', 'Gardens', 'Meditation', 'Relaxation']"
User 9940,South Africa,18-25,Male,Family,"['Waterfalls', 'Religious Sites']","['Boat Tours', 'Surfing', 'Hiking']"
User 9941,Mauritius,26-35,Male,Friends,"['Nature & Wildlife Areas', 'Religious Sites']","['Sightseeing', 'Boat Tours', 'Hiking']"
User 9942,South Africa,26-35,Female,Solo,"['Zoological Gardens', 'Religious Sites', 'Bodies of Water']","['Nature Walks', 'Yoga', 'Meditation', 'Guided Tours']"
User 9943,India,36-50,Male,Couple,"['Religious Sites', 'Zoological Gardens']","['Nature Walks', 'Fishing', 'Wildlife Safaris', 'Historical Exploration']"
User 9944,Australia,26-35,Female,Family,"['Museums', 'Historic Sites', 'Religious Sites']","['Factory Tours', 'Wildlife Spotting', 'Nature Walks']"
User 9945,India,18-25,Female,Solo,"['Waterfalls', 'Religious Sites']","['Nature Walks', 'Photography', 'Yoga', 'Snorkeling']"
User 9946,India,51+,Male,Family,"['National Parks', 'Religious Sites']","['Worship', 'Walking Trails', 'Wildlife Safaris']"
User 1320,United Kingdom,51+,Female,Family,"['Waterfalls', 'National Parks', 'Historic Sites', 'Beaches', 'Gardens', 'Religious Sites']","['Worship', 'Historical Exploration', 'Walking Trails', 'Meditation']"
User 9947,Qatar,36-50,Male,Couple,"['Zoological Gardens', 'Religious Sites', 'Beaches']","['Hiking', 'Wildlife Spotting', 'Wildlife Safaris']"
User 9948,United States,18-25,Male,Friends,"['Museums', 'Religious Sites']","['Hiking', 'Surfing', 'Jet Skiing']"
User 9949,Singapore,51+,Male,Solo,"['Museums', 'Historic Sites', 'Religious Sites']","['Meditation', 'Educational Tours', 'Worship', 'Wildlife Safaris']"
User 9950,India,36-50,Female,Friends,"['Waterfalls', 'Museums', 'Religious Sites']","['Farm Tours', 'Boating', 'Walking Trails', 'Tea Plucking']"
User 9951,Australia,36-50,Male,Couple,"['Religious Sites', 'Bodies of Water']","['Fishing', 'Nature Walks', 'Wildlife Safaris']"
User 9952,Australia,36-50,Female,Solo,"['Museums', 'Religious Sites']","['Tea Plucking', 'Cultural Tours', 'Worship', 'Photography']"
User 9953,United Kingdom,18-25,Male,Friends,"['Museums', 'Farms', 'Religious Sites']","['Surfing', 'Jet Skiing', 'Rafting', 'Hiking']"
User 9954,Australia,51+,Female,Family,"['Religious Sites', 'Bodies of Water']","['Bird Watching', 'Relaxation', 'Worship', 'Meditation']"
User 9955,Austria,26-35,Female,Family,"['Nature & Wildlife Areas', 'Religious Sites', 'Beaches']","['Factory Tours', 'Wildlife Spotting', 'Photography', 'Nature Walks']"
User 9956,India,26-35,Male,Couple,"['Farms', 'Historic Sites', 'Religious Sites']","['Cultural Tours', 'Relaxation', 'Hiking', 'Sightseeing']"
User 9957,United Arab Emirates,36-50,Female,Couple,"['Nature & Wildlife Areas', 'Religious Sites']","['Wildlife Spotting', 'Cultural Tours', 'Nature Walks']"
User 9958,United Kingdom,18-25,Female,Friends,"['Museums', 'Religious Sites', 'Beaches']","['Beach Hopping', 'Jet Skiing', 'Rafting', 'Snorkeling']"
User 9959,Romania,51+,Male,Couple,"['Farms', 'Religious Sites']","['Cultural Activities', 'Wildlife Safaris', 'Worship', 'Wildlife Spotting']"
User 9960,Singapore,51+,Male,Family,"['Bodies of Water', 'Religious Sites', 'Beaches']","['Historical Exploration', 'Gardens', 'Meditation']"
User 9961,India,36-50,Female,Family,"['Waterfalls', 'Religious Sites']","['Factory Tours', 'Farm Tours', 'Historical Exploration']"
User 9962,Argentina,51+,Female,Family,"['Religious Sites', 'Bodies of Water']","['Historical Exploration', 'Meditation', 'Relaxation']"
User 9963,Australia,26-35,Female,Solo,"['Historic Sites', 'Religious Sites', 'Bodies of Water']","['Meditation', 'Photography', 'Nature Walks', 'Yoga']"
User 9964,Germany,51+,Female,Family,"['Museums', 'Religious Sites']","['Historical Exploration', 'Meditation', 'Walking Trails', 'Bird Watching']"
User 9965,Thailand,26-35,Female,Solo,"['National Parks', 'Historic Sites', 'Religious Sites']","['Yoga', 'Meditation', 'Photography']"
User 9966,Australia,51+,Male,Friends,"['Religious Sites', 'Beaches']","['Meditation', 'Wildlife Safaris', 'Worship']"
User 9967,"Iran, Islamic Republic of",36-50,Female,Couple,"['Waterfalls', 'Historic Sites', 'Religious Sites']","['Farm Tours', 'Wildlife Spotting', 'Nature Walks', 'Tea Plucking']"
User 9968,United Kingdom,51+,Male,Couple,"['Waterfalls', 'Religious Sites', 'Bodies of Water']","['Meditation', 'Wildlife Safaris', 'Cultural Activities', 'Worship']"
User 9969,India,51+,Female,Couple,"['Gardens', 'Religious Sites']","['Relaxation', 'Meditation', 'Wildlife Spotting', 'Bird Watching']"
User 9970,India,51+,Male,Solo,"['Farms', 'Religious Sites', 'Bodies of Water']","['Worship', 'Meditation', 'Wildlife Safaris']"
User 9971,India,26-35,Female,Couple,"['Museums', 'Religious Sites', 'Beaches']","['Yoga', 'Relaxation', 'Sunbathing', 'Photography']"
User 9972,Thailand,26-35,Female,Solo,"['Historic Sites', 'Gardens', 'Religious Sites']","['Meditation', 'Guided Tours', 'Nature Walks']"
User 9973,United Kingdom,36-50,Female,Family,"['Beaches', 'Religious Sites', 'Zoological Gardens']","['Factory Tours', 'Cultural Tours', 'Agricultural Workshops', 'Tea Plucking']"
User 9974,"Korea, Republic of",36-50,Female,Family,"['Religious Sites', 'Bodies of Water']","['Farm Tours', 'Cultural Tours', 'Tea Plucking']"
User 9975,India,26-35,Male,Solo,"['Nature & Wildlife Areas', 'Religious Sites']","['Guided Tours', 'Cultural Exploration', 'Sightseeing', 'Photography']"
User 9976,Thailand,26-35,Female,Family,"['Farms', 'Religious Sites', 'Bodies of Water']","['Meditation', 'Wildlife Spotting', 'Yoga', 'Factory Tours']"
User 9977,Switzerland,18-25,Female,Couple,"['Religious Sites', 'Beaches']","['Nature Walks', 'Snorkeling', 'Beach Hopping']"
User 9978,Sweden,18-25,Male,Friends,"['Waterfalls', 'Religious Sites', 'Beaches']","['Hiking', 'Rafting', 'Snorkeling']"
User 9979,United States,26-35,Male,Couple,"['Religious Sites', 'Bodies of Water']","['Cultural Tours', 'Hiking', 'Sunbathing', 'Boat Tours']"
User 9980,Italy,36-50,Female,Friends,"['Farms', 'Historic Sites', 'Religious Sites']","['Farm Tours', 'Boating', 'Walking Trails', 'Cultural Tours']"
User 9981,Malaysia,51+,Male,Solo,"['Nature & Wildlife Areas', 'National Parks', 'Religious Sites']","['Wildlife Safaris', 'Educational Tours', 'Worship', 'Meditation']"
User 9982,India,26-35,Male,Friends,"['National Parks', 'Religious Sites', 'Beaches']","['Sightseeing', 'Hiking', 'Snorkeling']"
User 9983,Canada,36-50,Female,Family,"['National Parks', 'Religious Sites']","['Agricultural Workshops', 'Farm Tours', 'Cultural Tours', 'Tea Plucking']"
User 9984,Singapore,26-35,Female,Solo,"['Religious Sites', 'Bodies of Water']","['Yoga', 'Nature Walks', 'Photography']"
User 9985,India,36-50,Male,Couple,"['Religious Sites', 'Waterfalls', 'Museums']","['Nature Walks', 'Wildlife Spotting', 'Hiking']"
User 9986,Israel,36-50,Male,Couple,"['Nature & Wildlife Areas', 'Religious Sites']","['Fishing', 'Wildlife Safaris', 'Wildlife Spotting']"
User 9987,India,26-35,Male,Couple,"['Museums', 'Religious Sites', 'Nature & Wildlife Areas']","['Boat Tours', 'Cultural Tours', 'Sightseeing']"
User 9988,United Arab Emirates,18-25,Male,Solo,"['Gardens', 'Religious Sites', 'Bodies of Water']","['Photography', 'Snorkeling', 'Hiking']"
User 9989,India,36-50,Male,Friends,"['Historic Sites', 'Religious Sites', 'Zoological Gardens']","['Boating', 'Historical Exploration', 'Fishing', 'Walking Trails']"
User 9990,United States,18-25,Male,Solo,"['Museums', 'Religious Sites']","['Snorkeling', 'Rafting', 'Jet Skiing']"
User 9991,United Kingdom,51+,Male,Solo,"['Waterfalls', 'Nature & Wildlife Areas', 'Religious Sites']","['Sightseeing', 'Worship', 'Photography', 'Wildlife Safaris']"
User 9992,United Kingdom,36-50,Female,Family,"['Museums', 'Religious Sites']","['Historical Exploration', 'Farm Tours', 'Tea Plucking', 'Factory Tours']"
User 9993,Belgium,26-35,Female,Friends,"['Waterfalls', 'National Parks', 'Religious Sites']","['Photography', 'Yoga', 'Meditation', 'Hiking']"
User 9994,Ireland,26-35,Male,Solo,"['Farms', 'Religious Sites', 'Zoological Gardens']","['Boat Tours', 'Cultural Exploration', 'Photography']"
User 9995,India,51+,Female,Friends,"['National Parks', 'Religious Sites']","['Gardens', 'Nature Walks', 'Relaxation', 'Bird Watching']"
User 9996,United Kingdom,18-25,Male,Couple,"['Waterfalls', 'Religious Sites', 'Beaches']","['Relaxation', 'Surfing', 'Rafting']"
User 9997,United Arab Emirates,18-25,Male,Couple,"['Religious Sites', 'Beaches']","['Surfing', 'Jet Skiing', 'Rafting', 'Sunbathing']"
User 9998,Thailand,51+,Female,Solo,"['Waterfalls', 'Religious Sites']","['Relaxation', 'Sightseeing', 'Educational Tours']"
User 9999,United States,51+,Female,Friends,"['Historic Sites', 'Religious Sites']","['Bird Watching', 'Relaxation', 'Worship', 'Meditation']"
User 10000,Malaysia,18-25,Male,Friends,"['Religious Sites', 'Bodies of Water']","['Hiking', 'Rafting', 'Jet Skiing']"
User 10001,India,36-50,Male,Family,"['Farms', 'Religious Sites']","['Agricultural Workshops', 'Fishing', 'Factory Tours']"
User 10002,Greece,26-35,Male,Family,"['Religious Sites', 'Beaches']","['Sightseeing', 'Hiking', 'Boat Tours']"
User 10003,United States,18-25,Male,Friends,"['Historic Sites', 'Religious Sites']","['Boat Tours', 'Hiking', 'Snorkeling']"
User 10004,United Kingdom,36-50,Male,Couple,"['Nature & Wildlife Areas', 'Religious Sites']","['Wildlife Spotting', 'Historical Exploration', 'Wildlife Safaris', 'Hiking']"
User 10005,Australia,36-50,Male,Family,"['National Parks', 'Religious Sites']","['Agricultural Workshops', 'Wildlife Safaris', 'Fishing']"
User 10006,Japan,18-25,Female,Friends,"['Farms', 'Religious Sites', 'Zoological Gardens']","['Yoga', 'Photography', 'Boat Tours', 'Rafting']"
User 10007,India,26-35,Male,Couple,"['Farms', 'National Parks', 'Religious Sites']","['Boat Tours', 'Cultural Tours', 'Sunbathing', 'Sightseeing']"
User 10008,United Kingdom,26-35,Male,Solo,"['Museums', 'Religious Sites', 'Bodies of Water']","['Guided Tours', 'Sightseeing', 'Cultural Exploration']"
User 10009,India,18-25,Female,Family,"['Museums', 'Religious Sites']","['Sightseeing', 'Photography', 'Nature Walks']"
User 10010,India,18-25,Male,Family,"['Farms', 'Religious Sites', 'Beaches']","['Surfing', 'Beach Hopping', 'Hiking', 'Wildlife Spotting']"
